Anzahl der Privathaushalte nach Größe seit 2012 - Zählbezirke Wien | Number of private households by size since 2012 - subdistricts of Vienna,,,,,,,,,
NUTS,DISTRICT_CODE,SUB_DISTRICT_CODE,REF_YEAR,REF_DATE,1_PH,2_PH,3-5_PH,6p_PH,ANST
AT13,90100,90101,2012,20121031,1171,564,390,19,3
AT13,90100,90102,2012,20121031,392,204,178,16,0
AT13,90100,90103,2012,20121031,489,302,230,17,1
AT13,90100,90104,2012,20121031,313,235,171,12,3
AT13,90100,90105,2012,20121031,497,293,248,18,0
AT13,90100,90106,2012,20121031,812,335,267,18,1
AT13,90100,90107,2012,20121031,775,360,274,21,3
AT13,90200,90201,2012,20121031,2460,1541,1418,116,3
AT13,90200,90202,2012,20121031,2470,1492,1319,133,1
AT13,90200,90203,2012,20121031,3177,1690,1384,80,4
AT13,90200,90204,2012,20121031,3100,1976,1596,192,5
AT13,90200,90205,2012,20121031,2207,1301,963,99,3
AT13,90200,90206,2012,20121031,1567,1016,756,35,2
AT13,90200,90207,2012,20121031,3484,1821,1401,105,0
AT13,90200,90208,2012,20121031,389,339,238,16,1
AT13,90200,90209,2012,20121031,2831,2046,1972,215,4
AT13,90200,90210,2012,20121031,0,1,0,0,0
AT13,90300,90301,2012,20121031,2685,1685,1248,55,1
AT13,90300,90302,2012,20121031,2059,1304,978,65,3
AT13,90300,90303,2012,20121031,1413,778,750,46,6
AT13,90300,90304,2012,20121031,2843,1585,1142,53,2
AT13,90300,90305,2012,20121031,1966,1200,917,41,1
AT13,90300,90306,2012,20121031,4349,2118,1558,91,4
AT13,90300,90307,2012,20121031,1122,719,583,36,3
AT13,90300,90308,2012,20121031,356,268,131,5,1
AT13,90300,90309,2012,20121031,2035,1281,1031,51,0
AT13,90300,90310,2012,20121031,1884,990,875,80,2
AT13,90300,90311,2012,20121031,875,488,385,24,0
AT13,90400,90401,2012,20121031,622,316,245,22,0
AT13,90400,90402,2012,20121031,2572,1411,1123,57,1
AT13,90400,90403,2012,20121031,3014,1784,1266,74,7
AT13,90400,90404,2012,20121031,1620,957,810,42,2
AT13,90500,90501,2012,20121031,3285,1770,1132,59,3
AT13,90500,90502,2012,20121031,4982,2657,2160,160,1
AT13,90500,90503,2012,20121031,4164,2216,1769,111,6
AT13,90500,90504,2012,20121031,1721,973,652,47,0
AT13,90600,90601,2012,20121031,1842,1119,812,33,2
AT13,90600,90602,2012,20121031,2616,1396,936,64,4
AT13,90600,90603,2012,20121031,3473,1919,1354,74,11
AT13,90700,90701,2012,20121031,1481,818,608,21,1
AT13,90700,90702,2012,20121031,804,447,327,8,0
AT13,90700,90703,2012,20121031,1313,713,494,26,2
AT13,90700,90704,2012,20121031,2603,1408,986,45,3
AT13,90700,90705,2012,20121031,2334,1171,770,27,1
AT13,90800,90801,2012,20121031,1122,671,520,28,3
AT13,90800,90802,2012,20121031,2781,1625,1158,50,6
AT13,90800,90803,2012,20121031,2186,1096,753,35,2
AT13,90900,90901,2012,20121031,2582,1267,793,41,3
AT13,90900,90902,2012,20121031,2747,1579,1143,44,9
AT13,90900,90903,2012,20121031,1255,618,418,30,1
AT13,90900,90904,2012,20121031,2689,1341,894,37,6
AT13,90900,90905,2012,20121031,1250,712,632,37,1
AT13,90900,90906,2012,20121031,429,245,254,14,3
AT13,91000,91001,2012,20121031,112,81,156,7,0
AT13,91000,91002,2012,20121031,4047,2401,2266,253,8
AT13,91000,91003,2012,20121031,1652,1012,785,69,0
AT13,91000,91004,2012,20121031,1785,1073,944,92,0
AT13,91000,91005,2012,20121031,3297,2162,2289,211,3
AT13,91000,91006,2012,20121031,2493,1558,1550,149,3
AT13,91000,91007,2012,20121031,2765,1808,1439,87,1
AT13,91000,91008,2012,20121031,1920,1239,1226,92,1
AT13,91000,91009,2012,20121031,908,665,599,37,1
AT13,91000,91010,2012,20121031,4166,2380,1709,143,2
AT13,91000,91011,2012,20121031,1807,1158,1034,132,1
AT13,91000,91012,2012,20121031,431,311,385,15,0
AT13,91000,91013,2012,20121031,1418,942,444,22,0
AT13,91000,91014,2012,20121031,978,716,459,29,0
AT13,91000,91015,2012,20121031,1006,890,862,29,1
AT13,91000,91016,2012,20121031,1181,999,657,25,1
AT13,91000,91017,2012,20121031,94,129,139,6,0
AT13,91000,91018,2012,20121031,782,577,646,15,1
AT13,91000,91019,2012,20121031,491,444,332,23,1
AT13,91000,91020,2012,20121031,1917,1699,922,85,1
AT13,91000,91021,2012,20121031,756,872,983,36,1
AT13,91000,91022,2012,20121031,1503,877,786,56,3
AT13,91000,91023,2012,20121031,2096,1233,1098,104,2
AT13,91100,91101,2012,20121031,459,207,167,11,3
AT13,91100,91102,2012,20121031,2922,1898,1587,135,5
AT13,91100,91103,2012,20121031,3489,2084,1951,187,4
AT13,91100,91104,2012,20121031,876,743,535,37,0
AT13,91100,91105,2012,20121031,2352,1578,1304,85,1
AT13,91100,91106,2012,20121031,42,46,48,3,0
AT13,91100,91107,2012,20121031,1219,1050,741,70,0
AT13,91100,91108,2012,20121031,136,151,136,2,1
AT13,91100,91109,2012,20121031,276,266,329,47,3
AT13,91100,91110,2012,20121031,3669,3377,3509,239,8
AT13,91100,91111,2012,20121031,755,589,509,39,3
AT13,91100,91112,2012,20121031,41,58,36,5,1
AT13,91100,91113,2012,20121031,1020,831,515,23,1
AT13,91200,91201,2012,20121031,965,536,441,39,3
AT13,91200,91202,2012,20121031,4002,2329,1998,168,4
AT13,91200,91203,2012,20121031,1258,622,530,64,1
AT13,91200,91204,2012,20121031,2049,1161,958,71,3
AT13,91200,91205,2012,20121031,2109,1171,935,69,0
AT13,91200,91206,2012,20121031,2242,1263,1009,50,2
AT13,91200,91207,2012,20121031,1621,980,687,57,2
AT13,91200,91208,2012,20121031,1089,664,488,39,1
AT13,91200,91209,2012,20121031,1095,767,988,225,0
AT13,91200,91210,2012,20121031,1994,1294,1174,59,2
AT13,91200,91211,2012,20121031,2122,1359,1047,45,4
AT13,91300,91301,2012,20121031,115,69,53,0,0
AT13,91300,91302,2012,20121031,1345,816,731,50,2
AT13,91300,91303,2012,20121031,2283,1331,924,50,2
AT13,91300,91304,2012,20121031,2207,1388,1159,61,7
AT13,91300,91305,2012,20121031,889,638,518,14,4
AT13,91300,91306,2012,20121031,633,363,287,15,0
AT13,91300,91307,2012,20121031,754,478,349,27,2
AT13,91300,91308,2012,20121031,1585,992,670,34,4
AT13,91300,91309,2012,20121031,1045,667,465,18,3
AT13,91300,91310,2012,20121031,9,9,11,1,0
AT13,91300,91311,2012,20121031,631,611,609,34,0
AT13,91400,91401,2012,20121031,1733,1098,713,39,0
AT13,91400,91402,2012,20121031,2136,1119,968,72,2
AT13,91400,91403,2012,20121031,2216,1266,1026,50,4
AT13,91400,91404,2012,20121031,4771,2884,2133,114,2
AT13,91400,91405,2012,20121031,883,661,503,26,0
AT13,91400,91406,2012,20121031,2931,1733,1243,69,3
AT13,91400,91407,2012,20121031,709,403,343,29,0
AT13,91400,91408,2012,20121031,857,584,435,32,0
AT13,91400,91409,2012,20121031,5,2,2,0,2
AT13,91400,91410,2012,20121031,1792,1163,858,37,1
AT13,91400,91411,2012,20121031,901,959,900,45,2
AT13,91400,91412,2012,20121031,955,862,751,52,3
AT13,91500,91501,2012,20121031,2876,1504,1139,74,1
AT13,91500,91502,2012,20121031,2384,1337,1116,91,2
AT13,91500,91503,2012,20121031,2632,1579,1422,139,8
AT13,91500,91504,2012,20121031,1728,980,855,76,4
AT13,91500,91505,2012,20121031,2313,1467,1215,124,3
AT13,91500,91506,2012,20121031,3486,1900,1690,114,2
AT13,91500,91507,2012,20121031,2236,1283,834,44,2
AT13,91600,91601,2012,20121031,3352,1873,1521,145,3
AT13,91600,91602,2012,20121031,1823,1076,934,101,2
AT13,91600,91603,2012,20121031,3070,1824,1367,104,2
AT13,91600,91604,2012,20121031,2038,1178,917,58,0
AT13,91600,91605,2012,20121031,3789,2200,1780,102,5
AT13,91600,91606,2012,20121031,2499,1391,1135,108,2
AT13,91600,91607,2012,20121031,2508,1551,1154,65,1
AT13,91600,91608,2012,20121031,825,593,337,13,1
AT13,91600,91609,2012,20121031,1152,840,598,18,5
AT13,91600,91610,2012,20121031,2358,1336,1253,100,0
AT13,91700,91701,2012,20121031,2624,1500,1159,75,3
AT13,91700,91702,2012,20121031,3313,1918,1589,123,3
AT13,91700,91703,2012,20121031,4095,2383,1944,139,5
AT13,91700,91704,2012,20121031,668,577,403,24,3
AT13,91700,91705,2012,20121031,1195,836,775,47,1
AT13,91700,91706,2012,20121031,491,311,313,11,2
AT13,91800,91801,2012,20121031,465,284,225,15,1
AT13,91800,91802,2012,20121031,3386,1942,1550,65,6
AT13,91800,91803,2012,20121031,3980,2094,1605,99,6
AT13,91800,91804,2012,20121031,2494,1296,1045,34,1
AT13,91800,91805,2012,20121031,1652,1125,1137,63,6
AT13,91900,91901,2012,20121031,1287,846,679,35,2
AT13,91900,91902,2012,20121031,2424,1557,908,67,1
AT13,91900,91903,2012,20121031,129,31,19,0,0
AT13,91900,91904,2012,20121031,3586,1911,1421,81,7
AT13,91900,91905,2012,20121031,1663,965,780,54,3
AT13,91900,91906,2012,20121031,983,642,613,50,5
AT13,91900,91907,2012,20121031,573,404,347,23,1
AT13,91900,91908,2012,20121031,3383,1831,1350,69,1
AT13,91900,91909,2012,20121031,846,462,453,32,4
AT13,91900,91910,2012,20121031,1593,1250,1046,58,3
AT13,92000,92001,2012,20121031,1814,1024,1045,71,0
AT13,92000,92002,2012,20121031,3638,1950,1763,146,3
AT13,92000,92003,2012,20121031,2891,1804,1534,136,4
AT13,92000,92004,2012,20121031,1740,1088,1048,77,3
AT13,92000,92005,2012,20121031,2487,1543,1262,146,1
AT13,92000,92006,2012,20121031,1935,1276,886,89,1
AT13,92000,92007,2012,20121031,2809,1847,1478,138,1
AT13,92000,92008,2012,20121031,1317,857,585,45,0
AT13,92100,92101,2012,20121031,167,175,195,13,0
AT13,92100,92102,2012,20121031,1125,911,1036,52,0
AT13,92100,92103,2012,20121031,592,816,812,39,1
AT13,92100,92104,2012,20121031,574,654,506,47,0
AT13,92100,92105,2012,20121031,2601,2550,2174,317,2
AT13,92100,92106,2012,20121031,144,131,112,5,0
AT13,92100,92107,2012,20121031,736,514,391,20,1
AT13,92100,92108,2012,20121031,433,456,298,23,0
AT13,92100,92109,2012,20121031,1178,1083,867,58,1
AT13,92100,92110,2012,20121031,1667,707,459,37,0
AT13,92100,92111,2012,20121031,833,584,657,34,4
AT13,92100,92112,2012,20121031,863,889,1213,121,1
AT13,92100,92113,2012,20121031,717,666,726,21,2
AT13,92100,92114,2012,20121031,1341,803,484,44,0
AT13,92100,92115,2012,20121031,899,653,533,27,0
AT13,92100,92116,2012,20121031,513,584,420,25,0
AT13,92100,92117,2012,20121031,1754,1026,651,52,0
AT13,92100,92118,2012,20121031,1634,1082,773,48,2
AT13,92100,92119,2012,20121031,653,470,360,38,0
AT13,92100,92120,2012,20121031,402,228,210,12,1
AT13,92100,92121,2012,20121031,1887,907,601,56,0
AT13,92100,92122,2012,20121031,2030,1416,888,67,1
AT13,92100,92123,2012,20121031,2608,1565,1081,61,2
AT13,92100,92124,2012,20121031,807,670,497,22,1
AT13,92100,92125,2012,20121031,704,611,666,39,2
AT13,92100,92126,2012,20121031,1702,1069,813,28,2
AT13,92100,92127,2012,20121031,226,208,208,17,1
AT13,92100,92128,2012,20121031,67,41,25,5,0
AT13,92100,92129,2012,20121031,17,42,26,0,0
AT13,92100,92130,2012,20121031,6,2,2,0,0
AT13,92200,92201,2012,20121031,242,288,314,18,0
AT13,92200,92202,2012,20121031,335,464,861,49,1
AT13,92200,92203,2012,20121031,176,240,192,6,2
AT13,92200,92204,2012,20121031,516,589,598,30,0
AT13,92200,92205,2012,20121031,711,766,821,33,0
AT13,92200,92206,2012,20121031,1360,1493,1605,160,1
AT13,92200,92207,2012,20121031,581,719,706,31,1
AT13,92200,92208,2012,20121031,2314,2083,2210,235,0
AT13,92200,92209,2012,20121031,2325,1877,1751,145,6
AT13,92200,92210,2012,20121031,1588,994,905,44,1
AT13,92200,92211,2012,20121031,2898,1822,1115,39,3
AT13,92200,92212,2012,20121031,463,404,456,66,0
AT13,92200,92213,2012,20121031,1537,1066,705,50,0
AT13,92200,92214,2012,20121031,856,858,633,34,1
AT13,92200,92215,2012,20121031,1744,1405,960,66,0
AT13,92200,92216,2012,20121031,190,229,110,9,1
AT13,92200,92217,2012,20121031,260,308,248,11,0
AT13,92200,92218,2012,20121031,1219,903,704,38,2
AT13,92200,92219,2012,20121031,1309,835,625,48,0
AT13,92200,92220,2012,20121031,355,407,380,57,1
AT13,92200,92221,2012,20121031,423,352,305,15,0
AT13,92200,92222,2012,20121031,776,725,883,35,2
AT13,92200,92223,2012,20121031,703,607,661,46,1
AT13,92200,92224,2012,20121031,776,781,843,40,3
AT13,92200,92225,2012,20121031,206,280,299,10,0
AT13,92200,92226,2012,20121031,432,537,593,32,0
AT13,92200,92227,2012,20121031,714,888,1139,36,1
AT13,92200,92228,2012,20121031,495,467,565,28,2
AT13,92200,92229,2012,20121031,390,522,499,30,0
AT13,92200,92230,2012,20121031,3,3,2,0,0
AT13,92200,92231,2012,20121031,18,25,27,3,0
AT13,92200,92232,2012,20121031,955,516,558,35,0
AT13,92300,92301,2012,20121031,504,331,329,15,1
AT13,92300,92302,2012,20121031,822,658,605,48,1
AT13,92300,92303,2012,20121031,704,595,406,23,2
AT13,92300,92304,2012,20121031,1402,1014,992,57,2
AT13,92300,92305,2012,20121031,1386,1268,1186,115,0
AT13,92300,92306,2012,20121031,209,133,99,10,0
AT13,92300,92307,2012,20121031,1736,1177,1118,80,3
AT13,92300,92308,2012,20121031,667,532,524,30,1
AT13,92300,92309,2012,20121031,1224,1070,783,54,3
AT13,92300,92310,2012,20121031,977,892,587,36,1
AT13,92300,92311,2012,20121031,1631,1235,874,36,4
AT13,92300,92312,2012,20121031,1024,749,682,61,4
AT13,92300,92313,2012,20121031,872,698,460,19,2
AT13,92300,92314,2012,20121031,933,709,599,33,1
AT13,92300,92315,2012,20121031,456,340,271,13,1
AT13,92300,92316,2012,20121031,433,335,248,15,2
AT13,92300,92317,2012,20121031,36,37,34,4,0
AT13,92300,92318,2012,20121031,743,921,751,25,0
AT13,92300,92319,2012,20121031,2040,1752,1078,39,0
AT13,90100,90101,2013,20131031,1120,563,379,23,3
AT13,90100,90102,2013,20131031,367,204,179,13,0
AT13,90100,90103,2013,20131031,458,298,246,14,1
AT13,90100,90104,2013,20131031,317,219,176,14,3
AT13,90100,90105,2013,20131031,478,304,257,13,0
AT13,90100,90106,2013,20131031,810,359,253,14,1
AT13,90100,90107,2013,20131031,767,365,265,23,3
AT13,90200,90201,2013,20131031,2774,1714,1638,133,3
AT13,90200,90202,2013,20131031,2452,1527,1311,133,2
AT13,90200,90203,2013,20131031,3118,1730,1390,72,5
AT13,90200,90204,2013,20131031,3115,1990,1636,205,4
AT13,90200,90205,2013,20131031,2200,1290,953,98,3
AT13,90200,90206,2013,20131031,1740,1028,761,31,1
AT13,90200,90207,2013,20131031,3435,1851,1381,114,0
AT13,90200,90208,2013,20131031,432,343,250,16,1
AT13,90200,90209,2013,20131031,2846,2024,1955,235,5
AT13,90200,90210,2013,20131031,1,0,0,0,0
AT13,90300,90301,2013,20131031,2714,1706,1264,54,2
AT13,90300,90302,2013,20131031,2026,1360,980,59,5
AT13,90300,90303,2013,20131031,1449,796,750,44,5
AT13,90300,90304,2013,20131031,2861,1541,1172,54,2
AT13,90300,90305,2013,20131031,1967,1185,937,43,2
AT13,90300,90306,2013,20131031,4338,2148,1578,85,4
AT13,90300,90307,2013,20131031,1115,685,580,30,4
AT13,90300,90308,2013,20131031,362,270,132,6,1
AT13,90300,90309,2013,20131031,2083,1284,1022,50,0
AT13,90300,90310,2013,20131031,1892,1014,917,75,2
AT13,90300,90311,2013,20131031,915,492,419,22,0
AT13,90400,90401,2013,20131031,606,339,240,20,0
AT13,90400,90402,2013,20131031,2588,1450,1130,65,3
AT13,90400,90403,2013,20131031,3085,1779,1283,71,7
AT13,90400,90404,2013,20131031,1643,945,803,48,2
AT13,90500,90501,2013,20131031,3274,1756,1159,52,3
AT13,90500,90502,2013,20131031,4946,2639,2225,166,4
AT13,90500,90503,2013,20131031,4174,2279,1798,114,7
AT13,90500,90504,2013,20131031,1701,1023,638,48,0
AT13,90600,90601,2013,20131031,1829,1100,816,37,3
AT13,90600,90602,2013,20131031,2634,1457,923,67,4
AT13,90600,90603,2013,20131031,3474,1987,1396,81,11
AT13,90700,90701,2013,20131031,1462,832,606,22,1
AT13,90700,90702,2013,20131031,819,449,320,13,0
AT13,90700,90703,2013,20131031,1342,733,506,25,2
AT13,90700,90704,2013,20131031,2581,1451,1002,36,4
AT13,90700,90705,2013,20131031,2390,1175,777,39,2
AT13,90800,90801,2013,20131031,1129,695,525,23,3
AT13,90800,90802,2013,20131031,2783,1627,1152,48,6
AT13,90800,90803,2013,20131031,2130,1141,762,36,2
AT13,90900,90901,2013,20131031,2599,1269,801,36,3
AT13,90900,90902,2013,20131031,2673,1625,1136,41,8
AT13,90900,90903,2013,20131031,1273,641,430,25,1
AT13,90900,90904,2013,20131031,2648,1373,903,48,6
AT13,90900,90905,2013,20131031,1242,730,640,33,1
AT13,90900,90906,2013,20131031,418,260,256,14,3
AT13,91000,91001,2013,20131031,149,148,234,13,1
AT13,91000,91002,2013,20131031,4048,2393,2334,260,9
AT13,91000,91003,2013,20131031,1629,983,840,71,0
AT13,91000,91004,2013,20131031,1771,1053,996,89,0
AT13,91000,91005,2013,20131031,3359,2165,2268,211,5
AT13,91000,91006,2013,20131031,2419,1559,1608,143,3
AT13,91000,91007,2013,20131031,2806,1796,1479,81,1
AT13,91000,91008,2013,20131031,1885,1255,1255,86,1
AT13,91000,91009,2013,20131031,911,672,594,45,1
AT13,91000,91010,2013,20131031,4292,2488,1831,148,3
AT13,91000,91011,2013,20131031,1787,1188,1021,140,1
AT13,91000,91012,2013,20131031,429,327,380,13,0
AT13,91000,91013,2013,20131031,1425,948,452,23,0
AT13,91000,91014,2013,20131031,963,722,472,29,0
AT13,91000,91015,2013,20131031,963,930,863,33,2
AT13,91000,91016,2013,20131031,1201,970,677,25,1
AT13,91000,91017,2013,20131031,96,127,136,7,0
AT13,91000,91018,2013,20131031,778,577,652,21,1
AT13,91000,91019,2013,20131031,485,455,335,15,1
AT13,91000,91020,2013,20131031,1948,1686,933,91,1
AT13,91000,91021,2013,20131031,771,885,964,41,1
AT13,91000,91022,2013,20131031,1520,874,801,61,3
AT13,91000,91023,2013,20131031,2124,1204,1123,103,2
AT13,91100,91101,2013,20131031,617,213,167,7,4
AT13,91100,91102,2013,20131031,2942,1903,1604,131,5
AT13,91100,91103,2013,20131031,3506,2132,1962,198,5
AT13,91100,91104,2013,20131031,869,734,545,39,0
AT13,91100,91105,2013,20131031,2327,1572,1323,87,1
AT13,91100,91106,2013,20131031,47,45,47,4,0
AT13,91100,91107,2013,20131031,1246,1030,755,63,0
AT13,91100,91108,2013,20131031,148,147,135,2,1
AT13,91100,91109,2013,20131031,277,252,346,39,3
AT13,91100,91110,2013,20131031,3698,3294,3554,237,8
AT13,91100,91111,2013,20131031,759,564,516,46,3
AT13,91100,91112,2013,20131031,38,60,34,7,1
AT13,91100,91113,2013,20131031,1046,836,500,25,1
AT13,91200,91201,2013,20131031,978,543,436,41,5
AT13,91200,91202,2013,20131031,3999,2364,1983,181,3
AT13,91200,91203,2013,20131031,1296,594,543,60,2
AT13,91200,91204,2013,20131031,2078,1251,1005,67,3
AT13,91200,91205,2013,20131031,2078,1196,935,77,0
AT13,91200,91206,2013,20131031,2243,1287,1081,58,2
AT13,91200,91207,2013,20131031,1586,997,688,56,2
AT13,91200,91208,2013,20131031,1060,646,480,34,2
AT13,91200,91209,2013,20131031,1096,769,996,223,1
AT13,91200,91210,2013,20131031,2060,1323,1156,69,3
AT13,91200,91211,2013,20131031,2112,1359,1048,44,3
AT13,91300,91301,2013,20131031,118,69,53,2,0
AT13,91300,91302,2013,20131031,1343,836,737,49,2
AT13,91300,91303,2013,20131031,2234,1360,958,52,2
AT13,91300,91304,2013,20131031,2218,1375,1191,62,8
AT13,91300,91305,2013,20131031,901,629,522,14,4
AT13,91300,91306,2013,20131031,642,353,285,16,0
AT13,91300,91307,2013,20131031,767,465,344,24,2
AT13,91300,91308,2013,20131031,1571,1010,688,37,4
AT13,91300,91309,2013,20131031,1054,683,464,18,3
AT13,91300,91310,2013,20131031,39,31,21,2,0
AT13,91300,91311,2013,20131031,655,599,600,34,0
AT13,91400,91401,2013,20131031,1739,1115,723,41,0
AT13,91400,91402,2013,20131031,2108,1166,972,72,2
AT13,91400,91403,2013,20131031,2183,1271,1053,62,3
AT13,91400,91404,2013,20131031,4820,2943,2174,106,2
AT13,91400,91405,2013,20131031,862,666,521,26,0
AT13,91400,91406,2013,20131031,2902,1804,1253,62,4
AT13,91400,91407,2013,20131031,711,389,360,26,0
AT13,91400,91408,2013,20131031,830,576,451,31,0
AT13,91400,91409,2013,20131031,4,2,2,0,2
AT13,91400,91410,2013,20131031,1856,1192,909,38,1
AT13,91400,91411,2013,20131031,919,945,899,46,3
AT13,91400,91412,2013,20131031,989,909,782,50,3
AT13,91500,91501,2013,20131031,2838,1571,1154,76,2
AT13,91500,91502,2013,20131031,2421,1360,1166,89,1
AT13,91500,91503,2013,20131031,2682,1590,1412,144,9
AT13,91500,91504,2013,20131031,1708,991,891,82,5
AT13,91500,91505,2013,20131031,2312,1503,1228,125,3
AT13,91500,91506,2013,20131031,3505,1939,1679,120,2
AT13,91500,91507,2013,20131031,2384,1274,821,41,2
AT13,91600,91601,2013,20131031,3378,1853,1569,142,3
AT13,91600,91602,2013,20131031,1844,1078,967,98,2
AT13,91600,91603,2013,20131031,3028,1810,1378,114,2
AT13,91600,91604,2013,20131031,2036,1192,933,57,0
AT13,91600,91605,2013,20131031,3838,2264,1826,99,5
AT13,91600,91606,2013,20131031,2531,1385,1172,104,2
AT13,91600,91607,2013,20131031,2519,1553,1193,80,1
AT13,91600,91608,2013,20131031,828,566,356,15,1
AT13,91600,91609,2013,20131031,1162,841,623,24,5
AT13,91600,91610,2013,20131031,2436,1340,1249,107,1
AT13,91700,91701,2013,20131031,2617,1523,1206,74,4
AT13,91700,91702,2013,20131031,3299,2004,1625,124,3
AT13,91700,91703,2013,20131031,4116,2367,1974,135,5
AT13,91700,91704,2013,20131031,697,560,400,27,3
AT13,91700,91705,2013,20131031,1153,865,814,51,1
AT13,91700,91706,2013,20131031,513,320,323,11,2
AT13,91800,91801,2013,20131031,449,276,237,17,1
AT13,91800,91802,2013,20131031,3414,1956,1581,55,6
AT13,91800,91803,2013,20131031,4072,2093,1577,92,7
AT13,91800,91804,2013,20131031,2526,1254,1028,39,1
AT13,91800,91805,2013,20131031,1660,1116,1137,58,6
AT13,91900,91901,2013,20131031,1337,834,689,35,1
AT13,91900,91902,2013,20131031,2443,1522,919,67,1
AT13,91900,91903,2013,20131031,121,43,17,0,0
AT13,91900,91904,2013,20131031,3578,1929,1481,79,8
AT13,91900,91905,2013,20131031,1863,969,796,54,3
AT13,91900,91906,2013,20131031,974,624,632,49,5
AT13,91900,91907,2013,20131031,585,411,352,27,2
AT13,91900,91908,2013,20131031,3401,1815,1343,73,2
AT13,91900,91909,2013,20131031,846,472,446,32,4
AT13,91900,91910,2013,20131031,1612,1234,1070,64,3
AT13,92000,92001,2013,20131031,1796,1050,1099,60,0
AT13,92000,92002,2013,20131031,3649,1943,1741,157,3
AT13,92000,92003,2013,20131031,2922,1799,1548,131,6
AT13,92000,92004,2013,20131031,1743,1096,1049,78,3
AT13,92000,92005,2013,20131031,2466,1532,1285,130,1
AT13,92000,92006,2013,20131031,1974,1232,914,106,1
AT13,92000,92007,2013,20131031,2808,1818,1502,142,1
AT13,92000,92008,2013,20131031,1302,864,591,47,0
AT13,92100,92101,2013,20131031,179,174,185,15,0
AT13,92100,92102,2013,20131031,1126,905,1048,52,1
AT13,92100,92103,2013,20131031,604,854,794,32,1
AT13,92100,92104,2013,20131031,565,665,517,53,0
AT13,92100,92105,2013,20131031,2643,2527,2131,365,2
AT13,92100,92106,2013,20131031,146,129,111,8,0
AT13,92100,92107,2013,20131031,746,536,362,23,1
AT13,92100,92108,2013,20131031,447,437,315,21,0
AT13,92100,92109,2013,20131031,1191,1103,850,65,1
AT13,92100,92110,2013,20131031,1694,716,449,40,0
AT13,92100,92111,2013,20131031,820,609,660,33,4
AT13,92100,92112,2013,20131031,854,896,1238,134,1
AT13,92100,92113,2013,20131031,697,669,743,26,3
AT13,92100,92114,2013,20131031,1345,804,496,48,0
AT13,92100,92115,2013,20131031,916,716,576,31,3
AT13,92100,92116,2013,20131031,534,590,403,24,0
AT13,92100,92117,2013,20131031,1756,1022,663,58,0
AT13,92100,92118,2013,20131031,1697,1076,790,57,1
AT13,92100,92119,2013,20131031,660,480,376,44,0
AT13,92100,92120,2013,20131031,390,220,228,11,1
AT13,92100,92121,2013,20131031,1856,923,626,50,1
AT13,92100,92122,2013,20131031,2055,1452,910,74,2
AT13,92100,92123,2013,20131031,2657,1543,1096,61,2
AT13,92100,92124,2013,20131031,817,637,523,25,1
AT13,92100,92125,2013,20131031,698,645,660,40,2
AT13,92100,92126,2013,20131031,1740,1070,819,35,2
AT13,92100,92127,2013,20131031,225,214,206,19,1
AT13,92100,92128,2013,20131031,63,43,32,3,0
AT13,92100,92129,2013,20131031,23,39,27,0,0
AT13,92100,92130,2013,20131031,6,0,5,0,0
AT13,92200,92201,2013,20131031,235,291,316,19,0
AT13,92200,92202,2013,20131031,352,469,864,47,2
AT13,92200,92203,2013,20131031,168,256,194,5,1
AT13,92200,92204,2013,20131031,516,615,582,25,0
AT13,92200,92205,2013,20131031,716,791,793,31,0
AT13,92200,92206,2013,20131031,1391,1432,1626,164,1
AT13,92200,92207,2013,20131031,587,737,694,29,2
AT13,92200,92208,2013,20131031,2309,2198,2254,249,1
AT13,92200,92209,2013,20131031,2348,1914,1790,159,6
AT13,92200,92210,2013,20131031,1580,1008,934,47,1
AT13,92200,92211,2013,20131031,2899,1817,1119,41,3
AT13,92200,92212,2013,20131031,474,416,444,64,0
AT13,92200,92213,2013,20131031,1598,1037,721,55,0
AT13,92200,92214,2013,20131031,837,865,631,38,1
AT13,92200,92215,2013,20131031,1725,1369,1000,73,0
AT13,92200,92216,2013,20131031,205,223,104,9,1
AT13,92200,92217,2013,20131031,269,305,267,8,0
AT13,92200,92218,2013,20131031,1234,902,703,36,2
AT13,92200,92219,2013,20131031,1314,864,619,38,0
AT13,92200,92220,2013,20131031,401,414,388,60,1
AT13,92200,92221,2013,20131031,423,344,325,19,0
AT13,92200,92222,2013,20131031,757,787,818,37,2
AT13,92200,92223,2013,20131031,769,667,695,48,1
AT13,92200,92224,2013,20131031,766,813,830,39,3
AT13,92200,92225,2013,20131031,211,314,306,12,0
AT13,92200,92226,2013,20131031,447,535,598,27,0
AT13,92200,92227,2013,20131031,716,915,1149,35,1
AT13,92200,92228,2013,20131031,506,471,568,32,1
AT13,92200,92229,2013,20131031,408,508,517,35,0
AT13,92200,92230,2013,20131031,3,3,2,0,0
AT13,92200,92231,2013,20131031,275,152,100,4,0
AT13,92200,92232,2013,20131031,948,520,544,32,0
AT13,92300,92301,2013,20131031,498,316,333,18,0
AT13,92300,92302,2013,20131031,819,657,592,57,2
AT13,92300,92303,2013,20131031,680,622,410,23,2
AT13,92300,92304,2013,20131031,1401,989,988,68,2
AT13,92300,92305,2013,20131031,1376,1285,1171,119,1
AT13,92300,92306,2013,20131031,215,135,95,9,0
AT13,92300,92307,2013,20131031,1744,1250,1212,87,3
