Bevölkerung nach Geschlecht und nach Größe des bewohnten Privathaushaltes seit 2012 - Zählbezirke Wien | Population by sex and size of inhabited private household since 2012 - subdistricts of Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_DATE;REF_YEAR;SEX;1_PH;2_PH;3-5_PH;6p_PH;ANST
AT13;90500;90501;20201031;2020;1;1521;1756;2022;180;40
AT13;90500;90501;20201031;2020;2;1847;1826;2035;177;48
AT13;90500;90502;20201031;2020;1;2442;2676;3961;665;19
AT13;90500;90502;20201031;2020;2;2597;2762;3950;603;4
AT13;90500;90503;20201031;2020;1;2132;2328;3260;449;236
AT13;90500;90503;20201031;2020;2;2210;2382;3032;462;361
AT13;90500;90504;20201031;2020;1;849;989;1188;107;38
AT13;90500;90504;20201031;2020;2;897;1045;1105;123;31
AT13;90600;90601;20201031;2020;1;852;1133;1393;126;231
AT13;90600;90601;20201031;2020;2;922;1177;1482;124;122
AT13;90600;90602;20201031;2020;1;1248;1440;1744;202;267
AT13;90600;90602;20201031;2020;2;1424;1450;1715;191;157
AT13;90600;90603;20201031;2020;1;1620;1983;2428;218;263
AT13;90600;90603;20201031;2020;2;1937;2085;2487;237;522
AT13;90700;90701;20201031;2020;1;681;818;1062;79;15
AT13;90700;90701;20201031;2020;2;806;884;991;72;0
AT13;90700;90702;20201031;2020;1;408;407;570;55;1
AT13;90700;90702;20201031;2020;2;419;435;658;48;0
AT13;90700;90703;20201031;2020;1;608;755;950;70;64
AT13;90700;90703;20201031;2020;2;711;811;924;71;37
AT13;90700;90704;20201031;2020;1;1235;1519;1772;162;187
AT13;90700;90704;20201031;2020;2;1466;1555;1813;149;284
AT13;90700;90705;20201031;2020;1;1082;1196;1405;157;61
AT13;90700;90705;20201031;2020;2;1248;1234;1452;140;41
AT13;90800;90801;20201031;2020;1;523;698;981;39;536
AT13;90800;90801;20201031;2020;2;629;700;962;39;147
AT13;90800;90802;20201031;2020;1;1227;1526;2002;161;265
AT13;90800;90802;20201031;2020;2;1569;1678;2075;166;279
AT13;90800;90803;20201031;2020;1;973;1095;1342;109;497
AT13;90800;90803;20201031;2020;2;1209;1143;1373;112;130
AT13;90900;90901;20201031;2020;1;1275;1359;1573;136;27
AT13;90900;90901;20201031;2020;2;1505;1493;1595;143;25
AT13;90900;90902;20201031;2020;1;1270;1583;1941;132;277
AT13;90900;90902;20201031;2020;2;1553;1723;2035;126;231
AT13;90900;90903;20201031;2020;1;578;652;755;81;3
AT13;90900;90903;20201031;2020;2;752;726;787;63;8
AT13;90900;90904;20201031;2020;1;1124;1371;1654;177;246
AT13;90900;90904;20201031;2020;2;1460;1457;1541;139;350
AT13;90900;90905;20201031;2020;1;528;746;1159;120;56
AT13;90900;90905;20201031;2020;2;673;794;1281;122;88
AT13;90900;90906;20201031;2020;1;184;259;422;51;96
AT13;90900;90906;20201031;2020;2;229;307;454;43;135
AT13;91000;91001;20201031;2020;1;977;1119;2574;175;19
AT13;91000;91001;20201031;2020;2;922;1187;2590;169;14
AT13;91000;91002;20201031;2020;1;2132;2454;4885;1100;128
AT13;91000;91002;20201031;2020;2;1880;2300;4404;1093;70
AT13;91000;91003;20201031;2020;1;778;1035;1872;269;9
AT13;91000;91003;20201031;2020;2;875;1055;1772;245;1
AT13;91000;91004;20201031;2020;1;938;1131;2330;439;163
AT13;91000;91004;20201031;2020;2;811;1113;1972;409;145
AT13;91000;91005;20201031;2020;1;1574;2241;4555;960;62
AT13;91000;91005;20201031;2020;2;1719;2173;4219;875;10
AT13;91000;91006;20201031;2020;1;1281;1631;3224;662;56
AT13;91000;91006;20201031;2020;2;1197;1541;3051;621;36
AT13;91000;91007;20201031;2020;1;1262;1746;3081;545;64
AT13;91000;91007;20201031;2020;2;1530;1716;2990;469;101
AT13;91000;91008;20201031;2020;1;920;1240;2426;511;7
AT13;91000;91008;20201031;2020;2;962;1252;2165;455;2
AT13;91000;91009;20201031;2020;1;460;654;1289;185;76
AT13;91000;91009;20201031;2020;2;503;682;1231;195;101
AT13;91000;91010;20201031;2020;1;1950;2285;4008;719;333
AT13;91000;91010;20201031;2020;2;2231;2353;3824;692;136
AT13;91000;91011;20201031;2020;1;823;1174;2123;448;51
AT13;91000;91011;20201031;2020;2;967;1212;2016;494;66
AT13;91000;91012;20201031;2020;1;206;291;705;45;5
AT13;91000;91012;20201031;2020;2;210;345;735;40;0
AT13;91000;91013;20201031;2020;1;616;828;871;125;8
AT13;91000;91013;20201031;2020;2;844;896;875;115;0
AT13;91000;91014;20201031;2020;1;412;642;855;99;7
AT13;91000;91014;20201031;2020;2;504;686;854;86;1
AT13;91000;91015;20201031;2020;1;629;982;2093;319;17
AT13;91000;91015;20201031;2020;2;715;1112;2134;269;10
AT13;91000;91016;20201031;2020;1;728;1112;1492;142;84
AT13;91000;91016;20201031;2020;2;774;1160;1544;147;167
AT13;91000;91017;20201031;2020;1;58;111;263;17;0
AT13;91000;91017;20201031;2020;2;60;135;270;16;0
AT13;91000;91018;20201031;2020;1;477;798;1493;75;9
AT13;91000;91018;20201031;2020;2;633;862;1507;68;22
AT13;91000;91019;20201031;2020;1;265;506;652;69;7
AT13;91000;91019;20201031;2020;2;339;516;649;69;5
AT13;91000;91020;20201031;2020;1;674;1368;2071;467;89
AT13;91000;91020;20201031;2020;2;1243;1460;2069;472;207
AT13;91000;91021;20201031;2020;1;419;951;1620;218;72
AT13;91000;91021;20201031;2020;2;586;1061;1578;221;227
AT13;91000;91022;20201031;2020;1;761;899;1721;369;4
AT13;91000;91022;20201031;2020;2;848;903;1418;333;1
AT13;91000;91023;20201031;2020;1;1154;1382;2801;481;67
AT13;91000;91023;20201031;2020;2;1150;1380;2728;462;133
AT13;91100;91101;20201031;2020;1;344;318;716;42;231
AT13;91100;91101;20201031;2020;2;265;320;711;44;247
AT13;91100;91102;20201031;2020;1;1710;2313;4404;646;128
AT13;91100;91102;20201031;2020;2;1960;2403;4373;637;194
AT13;91100;91103;20201031;2020;1;1860;2137;4440;717;29
AT13;91100;91103;20201031;2020;2;1820;2211;4095;722;44
AT13;91100;91104;20201031;2020;1;461;689;1080;161;3
AT13;91100;91104;20201031;2020;2;463;677;1003;162;1
AT13;91100;91105;20201031;2020;1;1250;1618;2972;344;18
AT13;91100;91105;20201031;2020;2;1360;1798;2952;338;1
AT13;91100;91106;20201031;2020;1;32;50;62;12;0
AT13;91100;91106;20201031;2020;2;22;42;70;8;0
AT13;91100;91107;20201031;2020;1;492;939;1467;257;2
AT13;91100;91107;20201031;2020;2;763;1051;1475;280;0
AT13;91100;91108;20201031;2020;1;84;168;200;0;2
AT13;91100;91108;20201031;2020;2;111;180;209;0;2
AT13;91100;91109;20201031;2020;1;153;260;665;122;35
AT13;91100;91109;20201031;2020;2;139;284;599;113;73
AT13;91100;91110;20201031;2020;1;1608;3075;6924;1014;77
AT13;91100;91110;20201031;2020;2;2311;3465;6872;1021;202
AT13;91100;91111;20201031;2020;1;369;534;1086;184;383
AT13;91100;91111;20201031;2020;2;456;622;1063;185;154
AT13;91100;91112;20201031;2020;1;25;43;72;27;87
AT13;91100;91112;20201031;2020;2;17;51;72;29;0
AT13;91100;91113;20201031;2020;1;510;827;963;96;0
AT13;91100;91113;20201031;2020;2;602;833;954;97;9
AT13;91200;91201;20201031;2020;1;567;764;898;143;11
AT13;91200;91201;20201031;2020;2;554;754;881;162;18
AT13;91200;91202;20201031;2020;1;1986;2257;3736;649;70
AT13;91200;91202;20201031;2020;2;2159;2363;3499;578;123
AT13;91200;91203;20201031;2020;1;630;505;1046;180;31
AT13;91200;91203;20201031;2020;2;644;539;1036;203;23
AT13;91200;91204;20201031;2020;1;1098;1317;2000;424;131
AT13;91200;91204;20201031;2020;2;1180;1329;1889;369;90
AT13;91200;91205;20201031;2020;1;992;1266;1737;239;4
AT13;91200;91205;20201031;2020;2;1072;1276;1619;221;2
AT13;91200;91206;20201031;2020;1;1167;1438;2013;298;23
AT13;91200;91206;20201031;2020;2;1248;1484;1876;248;68
AT13;91200;91207;20201031;2020;1;679;886;1247;232;45
AT13;91200;91207;20201031;2020;2;890;978;1279;216;85
AT13;91200;91208;20201031;2020;1;591;706;1133;161;2
AT13;91200;91208;20201031;2020;2;579;726;1019;134;8
AT13;91200;91209;20201031;2020;1;523;697;2055;731;10
AT13;91200;91209;20201031;2020;2;602;727;2007;754;3
AT13;91200;91210;20201031;2020;1;1008;1504;2804;236;150
AT13;91200;91210;20201031;2020;2;1243;1552;2699;226;364
AT13;91200;91211;20201031;2020;1;949;1404;2168;271;115
AT13;91200;91211;20201031;2020;2;1262;1532;2233;225;269
AT13;91300;91301;20201031;2020;1;45;93;101;10;0
AT13;91300;91301;20201031;2020;2;60;101;89;10;0
AT13;91300;91302;20201031;2020;1;511;751;1444;193;13
AT13;91300;91302;20201031;2020;2;791;867;1534;199;2
AT13;91300;91303;20201031;2020;1;980;1240;1866;144;368
AT13;91300;91303;20201031;2020;2;1361;1378;1980;151;230
AT13;91300;91304;20201031;2020;1;936;1334;2315;217;66
AT13;91300;91304;20201031;2020;2;1361;1488;2377;192;279
AT13;91300;91305;20201031;2020;1;354;600;1115;84;15
AT13;91300;91305;20201031;2020;2;519;674;1134;83;80
AT13;91300;91306;20201031;2020;1;228;344;535;50;0
AT13;91300;91306;20201031;2020;2;423;384;569;55;0
AT13;91300;91307;20201031;2020;1;286;422;730;105;27
AT13;91300;91307;20201031;2020;2;439;452;763;107;19
AT13;91300;91308;20201031;2020;1;646;963;1350;168;266
AT13;91300;91308;20201031;2020;2;1002;1077;1375;161;285
AT13;91300;91309;20201031;2020;1;428;684;817;79;70
AT13;91300;91309;20201031;2020;2;547;744;849;71;197
AT13;91300;91310;20201031;2020;1;18;34;75;15;0
AT13;91300;91310;20201031;2020;2;30;36;70;6;0
AT13;91300;91311;20201031;2020;1;243;604;1045;114;1
AT13;91300;91311;20201031;2020;2;368;648;1049;104;0
AT13;91400;91401;20201031;2020;1;927;1110;1593;174;7
AT13;91400;91401;20201031;2020;2;1064;1196;1521;142;0
AT13;91400;91402;20201031;2020;1;1116;1160;1888;291;21
AT13;91400;91402;20201031;2020;2;1134;1150;1737;271;3
AT13;91400;91403;20201031;2020;1;934;1190;1983;213;54
AT13;91400;91403;20201031;2020;2;1323;1330;1962;196;19
AT13;91400;91404;20201031;2020;1;2287;2982;4360;502;135
AT13;91400;91404;20201031;2020;2;2816;3110;4182;480;243
AT13;91400;91405;20201031;2020;1;474;719;1037;69;48
AT13;91400;91405;20201031;2020;2;523;787;1006;81;24
AT13;91400;91406;20201031;2020;1;1300;1674;2405;229;113
AT13;91400;91406;20201031;2020;2;1709;1788;2313;258;319
AT13;91400;91407;20201031;2020;1;329;340;702;119;6
AT13;91400;91407;20201031;2020;2;350;374;747;99;1
AT13;91400;91408;20201031;2020;1;375;544;971;151;2
AT13;91400;91408;20201031;2020;2;483;612;990;168;2
AT13;91400;91409;20201031;2020;1;13;23;18;0;72
AT13;91400;91409;20201031;2020;2;16;31;12;0;33
AT13;91400;91410;20201031;2020;1;773;1166;1870;170;120
AT13;91400;91410;20201031;2020;2;1062;1316;1845;172;87
AT13;91400;91411;20201031;2020;1;414;937;1667;183;33
AT13;91400;91411;20201031;2020;2;548;1019;1630;183;75
AT13;91400;91412;20201031;2020;1;474;900;1686;171;72
AT13;91400;91412;20201031;2020;2;575;964;1661;180;37
AT13;91500;91501;20201031;2020;1;1309;1545;2011;306;8
AT13;91500;91501;20201031;2020;2;1511;1585;1965;297;0
AT13;91500;91502;20201031;2020;1;1286;1518;2103;388;4
AT13;91500;91502;20201031;2020;2;1250;1394;1855;306;1
AT13;91500;91503;20201031;2020;1;1313;1608;2761;518;294
AT13;91500;91503;20201031;2020;2;1299;1648;2515;412;194
AT13;91500;91504;20201031;2020;1;996;1170;1780;256;244
AT13;91500;91504;20201031;2020;2;927;1092;1617;249;220
AT13;91500;91505;20201031;2020;1;1092;1475;2476;432;130
AT13;91500;91505;20201031;2020;2;1273;1535;2363;453;222
AT13;91500;91506;20201031;2020;1;1735;2019;3133;338;100
AT13;91500;91506;20201031;2020;2;1818;1987;2821;307;151
AT13;91500;91507;20201031;2020;1;1056;1191;1452;192;115
AT13;91500;91507;20201031;2020;2;1198;1253;1460;152;139
AT13;91600;91601;20201031;2020;1;1599;2056;2881;527;42
AT13;91600;91601;20201031;2020;2;1754;2090;2729;473;4
AT13;91600;91602;20201031;2020;1;932;1151;1924;365;49
AT13;91600;91602;20201031;2020;2;921;1071;1559;299;8
AT13;91600;91603;20201031;2020;1;1474;1669;2732;409;12
AT13;91600;91603;20201031;2020;2;1648;1827;2667;422;2
AT13;91600;91604;20201031;2020;1;919;1142;1804;277;0
AT13;91600;91604;20201031;2020;2;1143;1168;1792;255;0
AT13;91600;91605;20201031;2020;1;1836;2290;3416;494;177
AT13;91600;91605;20201031;2020;2;2141;2306;3153;477;168
AT13;91600;91606;20201031;2020;1;1172;1337;2171;435;21
AT13;91600;91606;20201031;2020;2;1341;1427;2195;373;26
AT13;91600;91607;20201031;2020;1;1293;1582;2557;328;50
AT13;91600;91607;20201031;2020;2;1513;1752;2473;295;56
AT13;91600;91608;20201031;2020;1;374;512;637;58;138
AT13;91600;91608;20201031;2020;2;554;572;637;57;118
AT13;91600;91609;20201031;2020;1;450;820;1193;101;89
AT13;91600;91609;20201031;2020;2;694;860;1196;89;253
AT13;91600;91610;20201031;2020;1;1257;1476;2320;403;5
AT13;91600;91610;20201031;2020;2;1116;1356;2082;376;0
AT13;91700;91701;20201031;2020;1;1281;1547;2265;254;16
AT13;91700;91701;20201031;2020;2;1512;1635;2118;253;16
AT13;91700;91702;20201031;2020;1;1596;1969;3232;466;87
AT13;91700;91702;20201031;2020;2;1855;2081;3038;432;52
AT13;91700;91703;20201031;2020;1;1948;2318;3786;459;318
AT13;91700;91703;20201031;2020;2;2262;2558;3558;441;62
AT13;91700;91704;20201031;2020;1;263;508;815;83;57
AT13;91700;91704;20201031;2020;2;426;560;886;81;196
AT13;91700;91705;20201031;2020;1;520;877;1559;186;1
AT13;91700;91705;20201031;2020;2;652;977;1558;178;0
AT13;91700;91706;20201031;2020;1;196;319;633;69;8
AT13;91700;91706;20201031;2020;2;278;349;599;57;60
AT13;91800;91801;20201031;2020;1;157;247;543;65;2
AT13;91800;91801;20201031;2020;2;275;291;575;77;19
AT13;91800;91802;20201031;2020;1;1468;1876;2959;195;57
AT13;91800;91802;20201031;2020;2;2013;2116;3025;228;212
AT13;91800;91803;20201031;2020;1;1867;2154;2979;345;104
AT13;91800;91803;20201031;2020;2;2271;2290;2937;336;115
AT13;91800;91804;20201031;2020;1;1164;1238;1898;180;9
AT13;91800;91804;20201031;2020;2;1435;1424;1985;166;10
AT13;91800;91805;20201031;2020;1;616;1114;2291;233;180
AT13;91800;91805;20201031;2020;2;1099;1234;2477;255;398
AT13;91900;91901;20201031;2020;1;577;823;1361;181;16
AT13;91900;91901;20201031;2020;2;816;941;1427;177;53
AT13;91900;91902;20201031;2020;1;1120;1432;1715;217;135
AT13;91900;91902;20201031;2020;2;1377;1562;1707;216;282
AT13;91900;91903;20201031;2020;1;137;96;44;0;90
AT13;91900;91903;20201031;2020;2;104;86;35;0;138
AT13;91900;91904;20201031;2020;1;1592;1834;2786;366;156
AT13;91900;91904;20201031;2020;2;2032;2052;2784;365;208
AT13;91900;91905;20201031;2020;1;718;902;1583;204;129
AT13;91900;91905;20201031;2020;2;959;1008;1609;201;207
AT13;91900;91906;20201031;2020;1;410;628;1300;219;36
AT13;91900;91906;20201031;2020;2;571;680;1270;188;33
AT13;91900;91907;20201031;2020;1;240;374;667;104;6
AT13;91900;91907;20201031;2020;2;339;446;707;98;4
AT13;91900;91908;20201031;2020;1;1421;1728;2429;266;127
AT13;91900;91908;20201031;2020;2;1917;1968;2577;285;310
AT13;91900;91909;20201031;2020;1;386;479;1010;97;210
AT13;91900;91909;20201031;2020;2;503;537;1053;111;208
AT13;91900;91910;20201031;2020;1;692;1207;2042;218;77
AT13;91900;91910;20201031;2020;2;1029;1357;2147;216;232
AT13;92000;92001;20201031;2020;1;801;1016;2034;266;7
AT13;92000;92001;20201031;2020;2;930;1136;2052;272;4
AT13;92000;92002;20201031;2020;1;1863;1973;3070;508;115
AT13;92000;92002;20201031;2020;2;1854;2011;2951;490;77
AT13;92000;92003;20201031;2020;1;1528;1865;2789;476;108
AT13;92000;92003;20201031;2020;2;1797;1917;2590;431;63
AT13;92000;92004;20201031;2020;1;714;1043;1920;325;494
AT13;92000;92004;20201031;2020;2;1028;1103;1901;277;495
AT13;92000;92005;20201031;2020;1;1295;1488;2412;469;10
AT13;92000;92005;20201031;2020;2;1338;1510;2104;388;1
AT13;92000;92006;20201031;2020;1;846;1067;1914;378;39
AT13;92000;92006;20201031;2020;2;1037;1199;1835;412;27
AT13;92000;92007;20201031;2020;1;1234;1792;2786;516;100
AT13;92000;92007;20201031;2020;2;1549;1868;2713;515;184
AT13;92000;92008;20201031;2020;1;774;879;1122;172;3
AT13;92000;92008;20201031;2020;2;819;869;1055;170;1
AT13;92100;92101;20201031;2020;1;106;216;381;44;0
AT13;92100;92101;20201031;2020;2;137;244;379;54;0
AT13;92100;92102;20201031;2020;1;679;1132;2117;213;26
AT13;92100;92102;20201031;2020;2;810;1276;2128;223;15
AT13;92100;92103;20201031;2020;1;435;1057;1877;239;7
AT13;92100;92103;20201031;2020;2;611;1153;1857;231;3
AT13;92100;92104;20201031;2020;1;220;676;891;258;2
AT13;92100;92104;20201031;2020;2;369;702;908;267;1
AT13;92100;92105;20201031;2020;1;963;2238;4337;1259;167
AT13;92100;92105;20201031;2020;2;1720;2468;4245;1353;278
AT13;92100;92106;20201031;2020;1;281;418;720;126;4
AT13;92100;92106;20201031;2020;2;295;442;769;109;2
AT13;92100;92107;20201031;2020;1;630;787;1515;194;248
AT13;92100;92107;20201031;2020;2;647;879;1506;202;8
AT13;92100;92108;20201031;2020;1;301;528;834;119;4
AT13;92100;92108;20201031;2020;2;372;592;867;112;2
AT13;92100;92109;20201031;2020;1;523;976;1528;223;6
AT13;92100;92109;20201031;2020;2;728;1104;1536;208;1
AT13;92100;92110;20201031;2020;1;1098;689;1004;111;8
AT13;92100;92110;20201031;2020;2;765;697;1035;125;3
AT13;92100;92111;20201031;2020;1;436;595;1057;162;62
AT13;92100;92111;20201031;2020;2;507;647;979;159;246
AT13;92100;92112;20201031;2020;1;418;824;2420;529;6
AT13;92100;92112;20201031;2020;2;555;938;2500;558;2
AT13;92100;92113;20201031;2020;1;335;677;1491;137;28
AT13;92100;92113;20201031;2020;2;470;727;1456;128;7
AT13;92100;92114;20201031;2020;1;665;660;1038;206;13
AT13;92100;92114;20201031;2020;2;669;726;1034;202;2
AT13;92100;92115;20201031;2020;1;395;712;1167;160;13
AT13;92100;92115;20201031;2020;2;629;770;1168;139;3
AT13;92100;92116;20201031;2020;1;218;606;671;69;2
AT13;92100;92116;20201031;2020;2;343;614;702;86;0
AT13;92100;92117;20201031;2020;1;871;876;1325;232;12
AT13;92100;92117;20201031;2020;2;927;982;1372;253;2
AT13;92100;92118;20201031;2020;1;883;1036;1571;278;31
AT13;92100;92118;20201031;2020;2;867;1092;1460;273;25
AT13;92100;92119;20201031;2020;1;472;640;1095;217;12
AT13;92100;92119;20201031;2020;2;486;700;1074;234;4
AT13;92100;92120;20201031;2020;1;229;314;616;69;1
AT13;92100;92120;20201031;2020;2;247;328;572;61;3
AT13;92100;92121;20201031;2020;1;1000;897;1477;255;5
AT13;92100;92121;20201031;2020;2;915;911;1329;227;1
AT13;92100;92122;20201031;2020;1;1015;1391;1877;310;53
AT13;92100;92122;20201031;2020;2;1255;1499;1844;304;60
AT13;92100;92123;20201031;2020;1;1148;1546;2132;276;131
AT13;92100;92123;20201031;2020;2;1446;1614;2054;231;105
AT13;92100;92124;20201031;2020;1;438;770;1517;150;30
AT13;92100;92124;20201031;2020;2;626;906;1510;174;107
AT13;92100;92125;20201031;2020;1;510;853;1556;198;25
AT13;92100;92125;20201031;2020;2;696;983;1561;185;25
AT13;92100;92126;20201031;2020;1;817;1149;1726;136;138
AT13;92100;92126;20201031;2020;2;1129;1311;1781;134;141
AT13;92100;92127;20201031;2020;1;105;199;481;70;10
AT13;92100;92127;20201031;2020;2;113;213;469;55;0
AT13;92100;92128;20201031;2020;1;47;45;42;4;0
AT13;92100;92128;20201031;2020;2;47;41;27;4;0
AT13;92100;92129;20201031;2020;1;58;141;201;17;0
AT13;92100;92129;20201031;2020;2;64;153;184;26;0
AT13;92100;92130;20201031;2020;1;5;0;5;0;0
AT13;92100;92130;20201031;2020;2;2;0;5;0;0
AT13;92200;92201;20201031;2020;1;124;321;585;65;6
AT13;92200;92201;20201031;2020;2;124;339;576;65;3
AT13;92200;92202;20201031;2020;1;265;643;1869;228;17
AT13;92200;92202;20201031;2020;2;269;709;1851;234;67
AT13;92200;92203;20201031;2020;1;80;233;413;63;10
AT13;92200;92203;20201031;2020;2;112;255;364;67;12
AT13;92200;92204;20201031;2020;1;273;589;1107;110;7
AT13;92200;92204;20201031;2020;2;302;639;1016;86;5
AT13;92200;92205;20201031;2020;1;1047;1811;3309;362;146
AT13;92200;92205;20201031;2020;2;1169;2009;3403;332;125
AT13;92200;92206;20201031;2020;1;642;1493;3153;536;7
AT13;92200;92206;20201031;2020;2;954;1599;3172;567;3
AT13;92200;92207;20201031;2020;1;280;673;1248;149;6
AT13;92200;92207;20201031;2020;2;393;753;1266;142;5
AT13;92200;92208;20201031;2020;1;1187;2340;4867;921;61
AT13;92200;92208;20201031;2020;2;1582;2550;4887;898;93
AT13;92200;92209;20201031;2020;1;1061;1755;3431;664;98
AT13;92200;92209;20201031;2020;2;1493;2029;3491;702;140
AT13;92200;92210;20201031;2020;1;812;1126;2055;180;92
AT13;92200;92210;20201031;2020;2;1058;1242;2037;192;215
AT13;92200;92211;20201031;2020;1;1437;1689;2268;207;25
AT13;92200;92211;20201031;2020;2;1741;1843;2265;218;33
AT13;92200;92212;20201031;2020;1;266;488;950;154;1
AT13;92200;92212;20201031;2020;2;379;556;914;179;1
AT13;92200;92213;20201031;2020;1;746;1034;1426;178;5
AT13;92200;92213;20201031;2020;2;1002;1114;1433;178;2
AT13;92200;92214;20201031;2020;1;364;762;1121;63;9
AT13;92200;92214;20201031;2020;2;499;878;1162;61;6
AT13;92200;92215;20201031;2020;1;656;1098;2060;267;7
AT13;92200;92215;20201031;2020;2;1102;1242;2040;287;7
AT13;92200;92216;20201031;2020;1;182;328;574;66;90
AT13;92200;92216;20201031;2020;2;246;356;578;54;1
AT13;92200;92217;20201031;2020;1;192;339;501;24;112
AT13;92200;92217;20201031;2020;2;211;355;528;28;132
AT13;92200;92218;20201031;2020;1;645;980;1656;131;7
AT13;92200;92218;20201031;2020;2;853;1092;1718;132;0
AT13;92200;92219;20201031;2020;1;739;891;1374;150;4
AT13;92200;92219;20201031;2020;2;793;907;1346;142;1
AT13;92200;92220;20201031;2020;1;233;417;836;223;20
AT13;92200;92220;20201031;2020;2;291;473;846;229;4
AT13;92200;92221;20201031;2020;1;226;362;777;69;5
AT13;92200;92221;20201031;2020;2;317;400;788;85;3
AT13;92200;92222;20201031;2020;1;431;868;1404;120;129
AT13;92200;92222;20201031;2020;2;627;1076;1382;113;348
AT13;92200;92223;20201031;2020;1;503;851;1543;152;3
AT13;92200;92223;20201031;2020;2;603;947;1624;154;1
AT13;92200;92224;20201031;2020;1;354;845;1369;140;99
AT13;92200;92224;20201031;2020;2;501;933;1358;154;42
AT13;92200;92225;20201031;2020;1;116;309;580;63;0
AT13;92200;92225;20201031;2020;2;174;347;599;66;0
AT13;92200;92226;20201031;2020;1;259;583;1228;102;2
AT13;92200;92226;20201031;2020;2;308;623;1241;101;1
AT13;92200;92227;20201031;2020;1;423;1037;2387;181;4
AT13;92200;92227;20201031;2020;2;565;1133;2375;176;1
AT13;92200;92228;20201031;2020;1;285;456;1176;131;51
AT13;92200;92228;20201031;2020;2;316;534;1204;115;12
AT13;92200;92229;20201031;2020;1;214;531;933;187;0
AT13;92200;92229;20201031;2020;2;234;589;991;186;0
AT13;92200;92230;20201031;2020;1;2;2;7;0;0
AT13;92200;92230;20201031;2020;2;0;2;3;0;0
AT13;92200;92231;20201031;2020;1;109;183;494;22;157
AT13;92200;92231;20201031;2020;2;143;211;497;27;207
AT13;92200;92232;20201031;2020;1;493;555;1039;61;1
AT13;92200;92232;20201031;2020;2;498;649;1040;63;0
AT13;92300;92301;20201031;2020;1;288;370;756;105;8
AT13;92300;92301;20201031;2020;2;286;420;746;87;1
AT13;92300;92302;20201031;2020;1;481;669;1271;265;131
AT13;92300;92302;20201031;2020;2;478;709;1208;248;4
AT13;92300;92303;20201031;2020;1;305;590;787;117;38
AT13;92300;92303;20201031;2020;2;384;602;758;120;9
AT13;92300;92304;20201031;2020;1;935;1440;3330;299;50
AT13;92300;92304;20201031;2020;2;1261;1672;3347;332;152
AT13;92300;92305;20201031;2020;1;666;1243;2233;395;13
AT13;92300;92305;20201031;2020;2;888;1299;2271;430;3
AT13;92300;92306;20201031;2020;1;145;235;351;36;1
AT13;92300;92306;20201031;2020;2;183;257;340;45;0
AT13;92300;92307;20201031;2020;1;981;1394;2829;366;77
AT13;92300;92307;20201031;2020;2;1131;1542;2899;368;127
AT13;92300;92308;20201031;2020;1;462;725;1454;154;76
AT13;92300;92308;20201031;2020;2;521;831;1448;151;289
AT13;92300;92309;20201031;2020;1;515;1013;1546;203;202
AT13;92300;92309;20201031;2020;2;813;1123;1602;211;290
AT13;92300;92310;20201031;2020;1;427;783;1164;169;3
AT13;92300;92310;20201031;2020;2;610;839;1175;165;8
AT13;92300;92311;20201031;2020;1;765;1194;1712;146;105
AT13;92300;92311;20201031;2020;2;1011;1326;1764;120;189
AT13;92300;92312;20201031;2020;1;475;743;1300;228;67
AT13;92300;92312;20201031;2020;2;612;845;1320;209;43
AT13;92300;92313;20201031;2020;1;326;629;881;93;8
AT13;92300;92313;20201031;2020;2;549;675;859;111;4
AT13;92300;92314;20201031;2020;1;445;633;1146;100;19
AT13;92300;92314;20201031;2020;2;567;765;1178;110;29
AT13;92300;92315;20201031;2020;1;193;333;499;59;3
AT13;92300;92315;20201031;2020;2;265;339;550;52;7
AT13;92300;92316;20201031;2020;1;279;450;834;103;21
AT13;92300;92316;20201031;2020;2;343;510;854;102;78
AT13;92300;92317;20201031;2020;1;23;40;82;5;11
AT13;92300;92317;20201031;2020;2;13;44;77;6;0
AT13;92300;92318;20201031;2020;1;405;899;1249;175;9
AT13;92300;92318;20201031;2020;2;533;1011;1248;170;1
AT13;92300;92319;20201031;2020;1;786;1598;1737;156;1
AT13;92300;92319;20201031;2020;2;1381;1764;1756;166;1
AT13;90100;90101;20211031;2021;1;535;552;618;80;83
AT13;90100;90101;20211031;2021;2;603;572;678;88;43
AT13;90100;90102;20211031;2021;1;164;206;286;45;3
AT13;90100;90102;20211031;2021;2;192;220;299;60;1
AT13;90100;90103;20211031;2021;1;251;279;403;48;0
AT13;90100;90103;20211031;2021;2;241;317;422;46;0
AT13;90100;90104;20211031;2021;1;181;205;256;38;3
AT13;90100;90104;20211031;2021;2;168;207;297;33;0
AT13;90100;90105;20211031;2021;1;239;310;425;49;0
AT13;90100;90105;20211031;2021;2;259;336;425;56;0
AT13;90100;90106;20211031;2021;1;354;339;439;37;17
AT13;90100;90106;20211031;2021;2;382;375;488;43;1
AT13;90100;90107;20211031;2021;1;357;396;434;58;16
AT13;90100;90107;20211031;2021;2;368;372;422;52;2
AT13;90200;90201;20211031;2021;1;1772;1948;4272;415;244
AT13;90200;90201;20211031;2021;2;1902;2134;4235;442;217
AT13;90200;90202;20211031;2021;1;1320;1469;2281;472;198
