NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGR3;AUT;FOR
AT13;90100;90107;2020;20200101;2;1;74;33
AT13;90100;90107;2020;20200101;2;2;506;301
AT13;90100;90107;2020;20200101;2;3;326;57
AT13;90100;90199;2020;20200101;1;1;0;0
AT13;90100;90199;2020;20200101;1;2;0;0
AT13;90100;90199;2020;20200101;1;3;0;0
AT13;90100;90199;2020;20200101;2;1;0;0
AT13;90100;90199;2020;20200101;2;2;0;0
AT13;90100;90199;2020;20200101;2;3;0;0
AT13;90200;90201;2020;20200101;1;1;1225;451
AT13;90200;90201;2020;20200101;1;2;4081;1891
AT13;90200;90201;2020;20200101;1;3;612;102
AT13;90200;90201;2020;20200101;2;1;1102;404
AT13;90200;90201;2020;20200101;2;2;4047;2041
AT13;90200;90201;2020;20200101;2;3;842;143
AT13;90200;90202;2020;20200101;1;1;454;376
AT13;90200;90202;2020;20200101;1;2;2340;2055
AT13;90200;90202;2020;20200101;1;3;480;156
AT13;90200;90202;2020;20200101;2;1;466;338
AT13;90200;90202;2020;20200101;2;2;2295;1724
AT13;90200;90202;2020;20200101;2;3;695;156
AT13;90200;90203;2020;20200101;1;1;578;319
AT13;90200;90203;2020;20200101;1;2;3066;1721
AT13;90200;90203;2020;20200101;1;3;677;150
AT13;90200;90203;2020;20200101;2;1;602;277
AT13;90200;90203;2020;20200101;2;2;3216;1613
AT13;90200;90203;2020;20200101;2;3;987;142
AT13;90200;90204;2020;20200101;1;1;719;411
AT13;90200;90204;2020;20200101;1;2;3221;1981
AT13;90200;90204;2020;20200101;1;3;788;165
AT13;90200;90204;2020;20200101;2;1;673;363
AT13;90200;90204;2020;20200101;2;2;3315;1846
AT13;90200;90204;2020;20200101;2;3;1171;149
AT13;90200;90205;2020;20200101;1;1;349;264
AT13;90200;90205;2020;20200101;1;2;1880;1335
AT13;90200;90205;2020;20200101;1;3;570;113
AT13;90200;90205;2020;20200101;2;1;320;282
AT13;90200;90205;2020;20200101;2;2;1842;1314
AT13;90200;90205;2020;20200101;2;3;819;118
AT13;90200;90206;2020;20200101;1;1;357;197
AT13;90200;90206;2020;20200101;1;2;1803;1387
AT13;90200;90206;2020;20200101;1;3;507;75
AT13;90200;90206;2020;20200101;2;1;307;185
AT13;90200;90206;2020;20200101;2;2;1697;1320
AT13;90200;90206;2020;20200101;2;3;681;83
AT13;90200;90207;2020;20200101;1;1;359;415
AT13;90200;90207;2020;20200101;1;2;2514;2337
AT13;90200;90207;2020;20200101;1;3;586;176
AT13;90200;90207;2020;20200101;2;1;350;345
AT13;90200;90207;2020;20200101;2;2;2299;2191
AT13;90200;90207;2020;20200101;2;3;848;180
AT13;90200;90208;2020;20200101;1;1;133;77
AT13;90200;90208;2020;20200101;1;2;580;200
AT13;90200;90208;2020;20200101;1;3;229;21
AT13;90200;90208;2020;20200101;2;1;118;74
AT13;90200;90208;2020;20200101;2;2;589;253
AT13;90200;90208;2020;20200101;2;3;341;22
AT13;90200;90209;2020;20200101;1;1;903;413
AT13;90200;90209;2020;20200101;1;2;3551;1765
AT13;90200;90209;2020;20200101;1;3;972;164
AT13;90200;90209;2020;20200101;2;1;822;401
AT13;90200;90209;2020;20200101;2;2;3557;1849
AT13;90200;90209;2020;20200101;2;3;1618;165
AT13;90200;90210;2020;20200101;1;1;0;0
AT13;90200;90210;2020;20200101;1;2;0;0
AT13;90200;90210;2020;20200101;1;3;0;0
AT13;90200;90210;2020;20200101;2;1;0;0
AT13;90200;90210;2020;20200101;2;2;0;0
AT13;90200;90210;2020;20200101;2;3;0;0
AT13;90200;90299;2020;20200101;1;1;0;0
AT13;90200;90299;2020;20200101;1;2;0;0
AT13;90200;90299;2020;20200101;1;3;0;0
AT13;90200;90299;2020;20200101;2;1;0;0
AT13;90200;90299;2020;20200101;2;2;0;0
AT13;90200;90299;2020;20200101;2;3;0;0
AT13;90300;90301;2020;20200101;1;1;484;220
AT13;90300;90301;2020;20200101;1;2;2642;1334
AT13;90300;90301;2020;20200101;1;3;667;118
AT13;90300;90301;2020;20200101;2;1;464;169
AT13;90300;90301;2020;20200101;2;2;2830;1252
AT13;90300;90301;2020;20200101;2;3;924;115
AT13;90300;90302;2020;20200101;1;1;400;159
AT13;90300;90302;2020;20200101;1;2;2075;802
AT13;90300;90302;2020;20200101;1;3;652;72
AT13;90300;90302;2020;20200101;2;1;327;142
AT13;90300;90302;2020;20200101;2;2;2261;902
AT13;90300;90302;2020;20200101;2;3;900;86
AT13;90300;90303;2020;20200101;1;1;273;176
AT13;90300;90303;2020;20200101;1;2;1380;672
AT13;90300;90303;2020;20200101;1;3;453;70
AT13;90300;90303;2020;20200101;2;1;248;149
AT13;90300;90303;2020;20200101;2;2;1393;818
AT13;90300;90303;2020;20200101;2;3;646;103
AT13;90300;90304;2020;20200101;1;1;323;315
AT13;90300;90304;2020;20200101;1;2;2139;1919
AT13;90300;90304;2020;20200101;1;3;495;115
AT13;90300;90304;2020;20200101;2;1;319;332
AT13;90300;90304;2020;20200101;2;2;2124;1787
AT13;90300;90304;2020;20200101;2;3;812;142
AT13;90300;90305;2020;20200101;1;1;293;240
AT13;90300;90305;2020;20200101;1;2;1871;1186
AT13;90300;90305;2020;20200101;1;3;481;88
AT13;90300;90305;2020;20200101;2;1;256;211
AT13;90300;90305;2020;20200101;2;2;2002;1171
AT13;90300;90305;2020;20200101;2;3;725;86
AT13;90300;90306;2020;20200101;1;1;536;349
AT13;90300;90306;2020;20200101;1;2;3424;1877
AT13;90300;90306;2020;20200101;1;3;884;166
AT13;90300;90306;2020;20200101;2;1;541;329
AT13;90300;90306;2020;20200101;2;2;3609;1875
AT13;90300;90306;2020;20200101;2;3;1354;189
AT13;90300;90307;2020;20200101;1;1;297;116
AT13;90300;90307;2020;20200101;1;2;1186;1076
AT13;90300;90307;2020;20200101;1;3;310;48
AT13;90300;90307;2020;20200101;2;1;236;150
AT13;90300;90307;2020;20200101;2;2;1284;685
AT13;90300;90307;2020;20200101;2;3;567;42
AT13;90300;90308;2020;20200101;1;1;77;32
AT13;90300;90308;2020;20200101;1;2;604;269
AT13;90300;90308;2020;20200101;1;3;191;8
AT13;90300;90308;2020;20200101;2;1;92;36
AT13;90300;90308;2020;20200101;2;2;477;218
AT13;90300;90308;2020;20200101;2;3;234;5
AT13;90300;90309;2020;20200101;1;1;454;138
AT13;90300;90309;2020;20200101;1;2;2071;854
AT13;90300;90309;2020;20200101;1;3;633;76
AT13;90300;90309;2020;20200101;2;1;426;181
AT13;90300;90309;2020;20200101;2;2;2256;924
AT13;90300;90309;2020;20200101;2;3;896;88
AT13;90300;90310;2020;20200101;1;1;382;307
AT13;90300;90310;2020;20200101;1;2;1911;1362
AT13;90300;90310;2020;20200101;1;3;379;103
AT13;90300;90310;2020;20200101;2;1;350;259
AT13;90300;90310;2020;20200101;2;2;1891;1288
AT13;90300;90310;2020;20200101;2;3;515;116
AT13;90300;90311;2020;20200101;1;1;307;129
AT13;90300;90311;2020;20200101;1;2;1054;513
AT13;90300;90311;2020;20200101;1;3;160;37
AT13;90300;90311;2020;20200101;2;1;274;118
AT13;90300;90311;2020;20200101;2;2;1124;593
AT13;90300;90311;2020;20200101;2;3;279;49
AT13;90300;90399;2020;20200101;1;1;0;0
AT13;90300;90399;2020;20200101;1;2;0;0
AT13;90300;90399;2020;20200101;1;3;0;0
AT13;90300;90399;2020;20200101;2;1;0;0
AT13;90300;90399;2020;20200101;2;2;0;0
AT13;90300;90399;2020;20200101;2;3;0;0
AT13;90400;90401;2020;20200101;1;1;90;59
AT13;90400;90401;2020;20200101;1;2;531;278
AT13;90400;90401;2020;20200101;1;3;167;39
AT13;90400;90401;2020;20200101;2;1;71;52
AT13;90400;90401;2020;20200101;2;2;512;312
AT13;90400;90401;2020;20200101;2;3;218;48
AT13;90400;90402;2020;20200101;1;1;442;254
AT13;90400;90402;2020;20200101;1;2;2570;1723
AT13;90400;90402;2020;20200101;1;3;572;146
AT13;90400;90402;2020;20200101;2;1;403;271
AT13;90400;90402;2020;20200101;2;2;2443;1593
AT13;90400;90402;2020;20200101;2;3;859;159
AT13;90400;90403;2020;20200101;1;1;481;219
AT13;90400;90403;2020;20200101;1;2;2808;1388
AT13;90400;90403;2020;20200101;1;3;831;134
AT13;90400;90403;2020;20200101;2;1;471;220
AT13;90400;90403;2020;20200101;2;2;2920;1552
AT13;90400;90403;2020;20200101;2;3;1261;137
AT13;90400;90404;2020;20200101;1;1;282;162
AT13;90400;90404;2020;20200101;1;2;1542;867
AT13;90400;90404;2020;20200101;1;3;426;63
AT13;90400;90404;2020;20200101;2;1;275;160
AT13;90400;90404;2020;20200101;2;2;1636;908
AT13;90400;90404;2020;20200101;2;3;598;59
AT13;90400;90499;2020;20200101;1;1;0;0
AT13;90400;90499;2020;20200101;1;2;0;0
AT13;90400;90499;2020;20200101;1;3;0;0
AT13;90400;90499;2020;20200101;2;1;0;0
AT13;90400;90499;2020;20200101;2;2;0;0
AT13;90400;90499;2020;20200101;2;3;0;0
AT13;90500;90501;2020;20200101;1;1;392;196
AT13;90500;90501;2020;20200101;1;2;2883;1363
AT13;90500;90501;2020;20200101;1;3;654;108
AT13;90500;90501;2020;20200101;2;1;381;207
AT13;90500;90501;2020;20200101;2;2;2928;1412
AT13;90500;90501;2020;20200101;2;3;978;100
AT13;90500;90502;2020;20200101;1;1;719;634
AT13;90500;90502;2020;20200101;1;2;4154;3117
AT13;90500;90502;2020;20200101;1;3;913;262
AT13;90500;90502;2020;20200101;2;1;648;632
AT13;90500;90502;2020;20200101;2;2;4127;2972
AT13;90500;90502;2020;20200101;2;3;1350;270
AT13;90500;90503;2020;20200101;1;1;551;514
AT13;90500;90503;2020;20200101;1;2;3521;2930
AT13;90500;90503;2020;20200101;1;3;762;235
AT13;90500;90503;2020;20200101;2;1;506;519
AT13;90500;90503;2020;20200101;2;2;3430;2761
AT13;90500;90503;2020;20200101;2;3;1150;255
AT13;90500;90504;2020;20200101;1;1;201;128
AT13;90500;90504;2020;20200101;1;2;1496;1095
AT13;90500;90504;2020;20200101;1;3;303;65
AT13;90500;90504;2020;20200101;2;1;194;122
AT13;90500;90504;2020;20200101;2;2;1518;1027
AT13;90500;90504;2020;20200101;2;3;371;69
AT13;90500;90599;2020;20200101;1;1;0;0
AT13;90500;90599;2020;20200101;1;2;0;0
AT13;90500;90599;2020;20200101;1;3;0;0
AT13;90500;90599;2020;20200101;2;1;0;0
AT13;90500;90599;2020;20200101;2;2;0;0
AT13;90500;90599;2020;20200101;2;3;0;0
AT13;90600;90601;2020;20200101;1;1;291;92
AT13;90600;90601;2020;20200101;1;2;2017;824
AT13;90600;90601;2020;20200101;1;3;488;82
AT13;90600;90601;2020;20200101;2;1;310;88
AT13;90600;90601;2020;20200101;2;2;1872;882
AT13;90600;90601;2020;20200101;2;3;628;86
AT13;90600;90602;2020;20200101;1;1;357;187
AT13;90600;90602;2020;20200101;1;2;2461;1497
AT13;90600;90602;2020;20200101;1;3;442;87
AT13;90600;90602;2020;20200101;2;1;289;163
AT13;90600;90602;2020;20200101;2;2;2333;1407
AT13;90600;90602;2020;20200101;2;3;659;92
AT13;90600;90603;2020;20200101;1;1;497;208
AT13;90600;90603;2020;20200101;1;2;3307;1682
AT13;90600;90603;2020;20200101;1;3;823;125
AT13;90600;90603;2020;20200101;2;1;463;194
AT13;90600;90603;2020;20200101;2;2;3528;1792
AT13;90600;90603;2020;20200101;2;3;1247;151
AT13;90600;90699;2020;20200101;1;1;0;0
AT13;90600;90699;2020;20200101;1;2;0;0
AT13;90600;90699;2020;20200101;1;3;0;0
AT13;90600;90699;2020;20200101;2;1;0;0
AT13;90600;90699;2020;20200101;2;2;0;0
AT13;90600;90699;2020;20200101;2;3;0;0
AT13;90700;90701;2020;20200101;1;1;220;82
AT13;90700;90701;2020;20200101;1;2;1393;611
AT13;90700;90701;2020;20200101;1;3;329;62
AT13;90700;90701;2020;20200101;2;1;187;91
AT13;90700;90701;2020;20200101;2;2;1332;678
AT13;90700;90701;2020;20200101;2;3;449;56
AT13;90700;90702;2020;20200101;1;1;143;43
AT13;90700;90702;2020;20200101;1;2;724;338
AT13;90700;90702;2020;20200101;1;3;166;32
AT13;90700;90702;2020;20200101;2;1;146;48
AT13;90700;90702;2020;20200101;2;2;795;352
AT13;90700;90702;2020;20200101;2;3;216;40
AT13;90700;90703;2020;20200101;1;1;232;50
AT13;90700;90703;2020;20200101;1;2;1254;564
AT13;90700;90703;2020;20200101;1;3;267;51
AT13;90700;90703;2020;20200101;2;1;170;64
AT13;90700;90703;2020;20200101;2;2;1337;563
AT13;90700;90703;2020;20200101;2;3;374;55
AT13;90700;90704;2020;20200101;1;1;376;156
AT13;90700;90704;2020;20200101;1;2;2435;1325
AT13;90700;90704;2020;20200101;1;3;577;112
AT13;90700;90704;2020;20200101;2;1;359;140
AT13;90700;90704;2020;20200101;2;2;2568;1303
AT13;90700;90704;2020;20200101;2;3;881;94
AT13;90700;90705;2020;20200101;1;1;263;150
AT13;90700;90705;2020;20200101;1;2;1965;1114
AT13;90700;90705;2020;20200101;1;3;341;78
AT13;90700;90705;2020;20200101;2;1;272;151
AT13;90700;90705;2020;20200101;2;2;2121;1084
AT13;90700;90705;2020;20200101;2;3;501;81
AT13;90700;90799;2020;20200101;1;1;0;0
AT13;90700;90799;2020;20200101;1;2;0;0
AT13;90700;90799;2020;20200101;1;3;0;0
AT13;90700;90799;2020;20200101;2;1;0;0
AT13;90700;90799;2020;20200101;2;2;0;0
AT13;90700;90799;2020;20200101;2;3;0;0
AT13;90800;90801;2020;20200101;1;1;244;70
AT13;90800;90801;2020;20200101;1;2;1285;1052
AT13;90800;90801;2020;20200101;1;3;279;59
AT13;90800;90801;2020;20200101;2;1;170;56
AT13;90800;90801;2020;20200101;2;2;1227;640
AT13;90800;90801;2020;20200101;2;3;419;55
AT13;90800;90802;2020;20200101;1;1;505;115
AT13;90800;90802;2020;20200101;1;2;2715;1291
AT13;90800;90802;2020;20200101;1;3;732;72
AT13;90800;90802;2020;20200101;2;1;465;123
AT13;90800;90802;2020;20200101;2;2;2817;1398
AT13;90800;90802;2020;20200101;2;3;1033;125
AT13;90800;90803;2020;20200101;1;1;252;155
AT13;90800;90803;2020;20200101;1;2;1848;1280
AT13;90800;90803;2020;20200101;1;3;437;83
AT13;90800;90803;2020;20200101;2;1;284;139
AT13;90800;90803;2020;20200101;2;2;1887;978
AT13;90800;90803;2020;20200101;2;3;648;83
AT13;90800;90899;2020;20200101;1;1;0;0
AT13;90800;90899;2020;20200101;1;2;0;0
AT13;90800;90899;2020;20200101;1;3;0;0
AT13;90800;90899;2020;20200101;2;1;0;0
AT13;90800;90899;2020;20200101;2;2;0;0
AT13;90800;90899;2020;20200101;2;3;0;0
AT13;90900;90901;2020;20200101;1;1;306;201
AT13;90900;90901;2020;20200101;1;2;2174;1141
AT13;90900;90901;2020;20200101;1;3;458;86
AT13;90900;90901;2020;20200101;2;1;275;203
AT13;90900;90901;2020;20200101;2;2;2263;1271
AT13;90900;90901;2020;20200101;2;3;668;92
AT13;90900;90902;2020;20200101;1;1;414;210
AT13;90900;90902;2020;20200101;1;2;2518;1345
AT13;90900;90902;2020;20200101;1;3;686;119
AT13;90900;90902;2020;20200101;2;1;406;190
AT13;90900;90902;2020;20200101;2;2;2612;1339
AT13;90900;90902;2020;20200101;2;3;1005;118
AT13;90900;90903;2020;20200101;1;1;144;79
AT13;90900;90903;2020;20200101;1;2;1065;593
AT13;90900;90903;2020;20200101;1;3;201;35
AT13;90900;90903;2020;20200101;2;1;138;60
AT13;90900;90903;2020;20200101;2;2;1144;633
AT13;90900;90903;2020;20200101;2;3;294;53
AT13;90900;90904;2020;20200101;1;1;290;190
AT13;90900;90904;2020;20200101;1;2;2162;1415
AT13;90900;90904;2020;20200101;1;3;441;99
AT13;90900;90904;2020;20200101;2;1;280;186
AT13;90900;90904;2020;20200101;2;2;2231;1520
AT13;90900;90904;2020;20200101;2;3;684;95
AT13;90900;90905;2020;20200101;1;1;242;114
AT13;90900;90905;2020;20200101;1;2;1226;630
AT13;90900;90905;2020;20200101;1;3;355;36
AT13;90900;90905;2020;20200101;2;1;219;122
AT13;90900;90905;2020;20200101;2;2;1343;707
AT13;90900;90905;2020;20200101;2;3;463;52
AT13;90900;90906;2020;20200101;1;1;99;42
AT13;90900;90906;2020;20200101;1;2;513;262
AT13;90900;90906;2020;20200101;1;3;117;17
AT13;90900;90906;2020;20200101;2;1;91;38
AT13;90900;90906;2020;20200101;2;2;541;323
AT13;90900;90906;2020;20200101;2;3;173;27
AT13;90900;90999;2020;20200101;1;1;0;0
AT13;90900;90999;2020;20200101;1;2;0;0
AT13;90900;90999;2020;20200101;1;3;0;0
AT13;90900;90999;2020;20200101;2;1;0;0
AT13;90900;90999;2020;20200101;2;2;0;0
AT13;90900;90999;2020;20200101;2;3;0;0
AT13;91000;91001;2020;20200101;1;1;741;316
AT13;91000;91001;2020;20200101;1;2;1947;1406
AT13;91000;91001;2020;20200101;1;3;102;75
AT13;91000;91001;2020;20200101;2;1;660;296
AT13;91000;91001;2020;20200101;2;2;1965;1397
AT13;91000;91001;2020;20200101;2;3;162;77
AT13;91000;91002;2020;20200101;1;1;765;957
AT13;91000;91002;2020;20200101;1;2;3620;4192
AT13;91000;91002;2020;20200101;1;3;875;261
AT13;91000;91002;2020;20200101;2;1;782;911
AT13;91000;91002;2020;20200101;2;2;3211;3441
AT13;91000;91002;2020;20200101;2;3;1129;289
AT13;91000;91003;2020;20200101;1;1;296;303
AT13;91000;91003;2020;20200101;1;2;1484;1296
AT13;91000;91003;2020;20200101;1;3;432;95
AT13;91000;91003;2020;20200101;2;1;334;259
AT13;91000;91003;2020;20200101;2;2;1464;1135
AT13;91000;91003;2020;20200101;2;3;598;119
AT13;91000;91004;2020;20200101;1;1;265;541
AT13;91000;91004;2020;20200101;1;2;1309;2474
AT13;91000;91004;2020;20200101;1;3;332;147
AT13;91000;91004;2020;20200101;2;1;245;515
AT13;91000;91004;2020;20200101;2;2;1175;1989
AT13;91000;91004;2020;20200101;2;3;486;159
AT13;91000;91005;2020;20200101;1;1;856;783
AT13;91000;91005;2020;20200101;1;2;3435;3468
AT13;91000;91005;2020;20200101;1;3;796;234
AT13;91000;91005;2020;20200101;2;1;735;749
AT13;91000;91005;2020;20200101;2;2;3364;3008
AT13;91000;91005;2020;20200101;2;3;1025;288
AT13;91000;91006;2020;20200101;1;1;489;688
AT13;91000;91006;2020;20200101;1;2;2080;3082
AT13;91000;91006;2020;20200101;1;3;483;194
AT13;91000;91006;2020;20200101;2;1;475;729
AT13;91000;91006;2020;20200101;2;2;2011;2564
AT13;91000;91006;2020;20200101;2;3;602;217
AT13;91000;91007;2020;20200101;1;1;476;539
AT13;91000;91007;2020;20200101;1;2;2367;2300
AT13;91000;91007;2020;20200101;1;3;893;152
AT13;91000;91007;2020;20200101;2;1;467;485
AT13;91000;91007;2020;20200101;2;2;2296;2009
AT13;91000;91007;2020;20200101;2;3;1354;187
AT13;91000;91008;2020;20200101;1;1;437;413
AT13;91000;91008;2020;20200101;1;2;1689;2061
AT13;91000;91008;2020;20200101;1;3;499;132
AT13;91000;91008;2020;20200101;2;1;413;388
AT13;91000;91008;2020;20200101;2;2;1631;1680
AT13;91000;91008;2020;20200101;2;3;719;142
AT13;91000;91009;2020;20200101;1;1;304;191
AT13;91000;91009;2020;20200101;1;2;1217;612
AT13;91000;91009;2020;20200101;1;3;256;46
AT13;91000;91009;2020;20200101;2;1;291;152
AT13;91000;91009;2020;20200101;2;2;1208;655
AT13;91000;91009;2020;20200101;2;3;325;61
AT13;91000;91010;2020;20200101;1;1;856;700
AT13;91000;91010;2020;20200101;1;2;3590;2801
AT13;91000;91010;2020;20200101;1;3;1198;226
AT13;91000;91010;2020;20200101;2;1;830;598
AT13;91000;91010;2020;20200101;2;2;3434;2393
AT13;91000;91010;2020;20200101;2;3;1790;249
AT13;91000;91011;2020;20200101;1;1;517;227
AT13;91000;91011;2020;20200101;1;2;2205;846
AT13;91000;91011;2020;20200101;1;3;708;62
AT13;91000;91011;2020;20200101;2;1;476;245
AT13;91000;91011;2020;20200101;2;2;2032;927
AT13;91000;91011;2020;20200101;2;3;989;77
AT13;91000;91012;2020;20200101;1;1;199;29
AT13;91000;91012;2020;20200101;1;2;745;210
AT13;91000;91012;2020;20200101;1;3;57;17
AT13;91000;91012;2020;20200101;2;1;212;39
AT13;91000;91012;2020;20200101;2;2;739;252
AT13;91000;91012;2020;20200101;2;3;84;15
AT13;91000;91013;2020;20200101;1;1;211;76
AT13;91000;91013;2020;20200101;1;2;1182;386
AT13;91000;91013;2020;20200101;1;3;488;38
AT13;91000;91013;2020;20200101;2;1;209;60
AT13;91000;91013;2020;20200101;2;2;1220;401
AT13;91000;91013;2020;20200101;2;3;758;50
AT13;91000;91014;2020;20200101;1;1;239;81
AT13;91000;91014;2020;20200101;1;2;1051;255
AT13;91000;91014;2020;20200101;1;3;401;27
AT13;91000;91014;2020;20200101;2;1;200;62
AT13;91000;91014;2020;20200101;2;2;1083;280
AT13;91000;91014;2020;20200101;2;3;552;30
AT13;91000;91015;2020;20200101;1;1;585;214
AT13;91000;91015;2020;20200101;1;2;1887;909
AT13;91000;91015;2020;20200101;1;3;366;51
AT13;91000;91015;2020;20200101;2;1;513;218
AT13;91000;91015;2020;20200101;2;2;1979;929
AT13;91000;91015;2020;20200101;2;3;478;39
AT13;91000;91016;2020;20200101;1;1;327;70
AT13;91000;91016;2020;20200101;1;2;1619;264
AT13;91000;91016;2020;20200101;1;3;719;33
AT13;91000;91016;2020;20200101;2;1;340;69
AT13;91000;91016;2020;20200101;2;2;1598;344
AT13;91000;91016;2020;20200101;2;3;864;37
AT13;91000;91017;2020;20200101;1;1;72;2
AT13;91000;91017;2020;20200101;1;2;276;21
AT13;91000;91017;2020;20200101;1;3;74;1
AT13;91000;91017;2020;20200101;2;1;63;4
AT13;91000;91017;2020;20200101;2;2;301;22
AT13;91000;91017;2020;20200101;2;3;87;3
AT13;91000;91018;2020;20200101;1;1;369;78
AT13;91000;91018;2020;20200101;1;2;1559;322
AT13;91000;91018;2020;20200101;1;3;230;19
AT13;91000;91018;2020;20200101;2;1;358;77
AT13;91000;91018;2020;20200101;2;2;1711;335
AT13;91000;91018;2020;20200101;2;3;329;16
AT13;91000;91019;2020;20200101;1;1;150;37
AT13;91000;91019;2020;20200101;1;2;777;176
AT13;91000;91019;2020;20200101;1;3;292;21
AT13;91000;91019;2020;20200101;2;1;145;34
AT13;91000;91019;2020;20200101;2;2;809;185
AT13;91000;91019;2020;20200101;2;3;344;19
AT13;91000;91020;2020;20200101;1;1;529;247
AT13;91000;91020;2020;20200101;1;2;2098;642
AT13;91000;91020;2020;20200101;1;3;1068;51
AT13;91000;91020;2020;20200101;2;1;501;219
AT13;91000;91020;2020;20200101;2;2;2023;738
AT13;91000;91020;2020;20200101;2;3;1872;66
AT13;91000;91021;2020;20200101;1;1;411;121
AT13;91000;91021;2020;20200101;1;2;1844;299
AT13;91000;91021;2020;20200101;1;3;324;28
AT13;91000;91021;2020;20200101;2;1;329;107
AT13;91000;91021;2020;20200101;2;2;2035;358
AT13;91000;91021;2020;20200101;2;3;582;24
AT13;91000;91022;2020;20200101;1;1;203;385
AT13;91000;91022;2020;20200101;1;2;1103;1667
AT13;91000;91022;2020;20200101;1;3;318;77
AT13;91000;91022;2020;20200101;2;1;162;318
AT13;91000;91022;2020;20200101;2;2;1133;1312
AT13;91000;91022;2020;20200101;2;3;501;105
AT13;91000;91023;2020;20200101;1;1;581;420
AT13;91000;91023;2020;20200101;1;2;2207;1804
AT13;91000;91023;2020;20200101;1;3;478;102
AT13;91000;91023;2020;20200101;2;1;545;431
AT13;91000;91023;2020;20200101;2;2;2206;1608
AT13;91000;91023;2020;20200101;2;3;776;120
AT13;91000;91099;2020;20200101;1;1;0;0
AT13;91000;91099;2020;20200101;1;2;0;0
AT13;91000;91099;2020;20200101;1;3;0;0
AT13;91000;91099;2020;20200101;2;1;0;0
AT13;91000;91099;2020;20200101;2;2;0;0
AT13;91000;91099;2020;20200101;2;3;0;0
AT13;91100;91101;2020;20200101;1;1;220;68
AT13;91100;91101;2020;20200101;1;2;736;565
AT13;91100;91101;2020;20200101;1;3;52;6
AT13;91100;91101;2020;20200101;2;1;191;62
AT13;91100;91101;2020;20200101;2;2;716;549
AT13;91100;91101;2020;20200101;2;3;59;15
AT13;91100;91102;2020;20200101;1;1;999;696
AT13;91100;91102;2020;20200101;1;2;3873;2600
AT13;91100;91102;2020;20200101;1;3;860;169
AT13;91100;91102;2020;20200101;2;1;1032;656
AT13;91100;91102;2020;20200101;2;2;3862;2501
AT13;91100;91102;2020;20200101;2;3;1347;206
AT13;91100;91103;2020;20200101;1;1;852;718
AT13;91100;91103;2020;20200101;1;2;3773;2918
AT13;91100;91103;2020;20200101;1;3;761;173
AT13;91100;91103;2020;20200101;2;1;775;651
AT13;91100;91103;2020;20200101;2;2;3530;2701
AT13;91100;91103;2020;20200101;2;3;1009;191
AT13;91100;91104;2020;20200101;1;1;203;138
AT13;91100;91104;2020;20200101;1;2;954;679
AT13;91100;91104;2020;20200101;1;3;310;61
AT13;91100;91104;2020;20200101;2;1;208;127
AT13;91100;91104;2020;20200101;2;2;912;577
AT13;91100;91104;2020;20200101;2;3;391;57
AT13;91100;91105;2020;20200101;1;1;821;332
AT13;91100;91105;2020;20200101;1;2;3152;1112
AT13;91100;91105;2020;20200101;1;3;680;66
AT13;91100;91105;2020;20200101;2;1;724;317
AT13;91100;91105;2020;20200101;2;2;3134;1236
AT13;91100;91105;2020;20200101;2;3;945;65
AT13;91100;91106;2020;20200101;1;1;15;7
AT13;91100;91106;2020;20200101;1;2;108;16
AT13;91100;91106;2020;20200101;1;3;16;2
AT13;91100;91106;2020;20200101;2;1;19;3
AT13;91100;91106;2020;20200101;2;2;92;17
AT13;91100;91106;2020;20200101;2;3;15;3
AT13;91100;91107;2020;20200101;1;1;396;150
AT13;91100;91107;2020;20200101;1;2;1519;526
AT13;91100;91107;2020;20200101;1;3;517;38
AT13;91100;91107;2020;20200101;2;1;374;159
AT13;91100;91107;2020;20200101;2;2;1558;594
AT13;91100;91107;2020;20200101;2;3;850;59
AT13;91100;91108;2020;20200101;1;1;45;5
AT13;91100;91108;2020;20200101;1;2;281;32
AT13;91100;91108;2020;20200101;1;3;47;3
AT13;91100;91108;2020;20200101;2;1;48;3
AT13;91100;91108;2020;20200101;2;2;315;30
AT13;91100;91108;2020;20200101;2;3;49;2
AT13;91100;91109;2020;20200101;1;1;201;37
AT13;91100;91109;2020;20200101;1;2;645;212
AT13;91100;91109;2020;20200101;1;3;155;6
AT13;91100;91109;2020;20200101;2;1;156;40
AT13;91100;91109;2020;20200101;2;2;643;186
AT13;91100;91109;2020;20200101;2;3;219;16
AT13;91100;91110;2020;20200101;1;1;1889;635
AT13;91100;91110;2020;20200101;1;2;6316;2140
AT13;91100;91110;2020;20200101;1;3;1441;143
AT13;91100;91110;2020;20200101;2;1;1781;551
AT13;91100;91110;2020;20200101;2;2;6828;2318
AT13;91100;91110;2020;20200101;2;3;2066;218
AT13;91100;91111;2020;20200101;1;1;210;263
AT13;91100;91111;2020;20200101;1;2;1061;721
AT13;91100;91111;2020;20200101;1;3;275;41
AT13;91100;91111;2020;20200101;2;1;215;236
AT13;91100;91111;2020;20200101;2;2;973;576
AT13;91100;91111;2020;20200101;2;3;397;39
AT13;91100;91112;2020;20200101;1;1;20;6
AT13;91100;91112;2020;20200101;1;2;88;126
AT13;91100;91112;2020;20200101;1;3;29;6
AT13;91100;91112;2020;20200101;2;1;24;2
